date,country,country_code,age_group,deaths,source_sheet
2025-03-01,Honduras,HND,65+,0,Mundial
2025-06-01,Honduras,HND,5 a 14,0,Mundial
2025-04-01,Honduras,HND,5 a 14,0,Mundial
2025-03-01,Honduras,HND,0 a 4,0,Mundial
2025-05-01,Honduras,HND,5 a 14,0,Mundial
2025-06-01,Honduras,HND,65+,0,Mundial
2025-06-01,Honduras,HND,15 a 64,0,Mundial
2025-03-01,Honduras,HND,15 a 64,0,Mundial
2025-02-01,Honduras,HND,5 a 14,0,Mundial
2025-04-01,Heard Island and McDonald Islands,HMD,5 a 14,0,Mundial
2025-03-01,Holy See,VAT,15 a 64,0,Mundial
2025-02-01,Holy See,VAT,5 a 14,0,Mundial
2025-07-01,Heard Island and McDonald Islands,HMD,15 a 64,0,Mundial
2025-08-01,Heard Island and McDonald Islands,HMD,0 a 4,0,Mundial
2025-05-01,Holy See,VAT,15 a 64,0,Mundial
2025-06-01,Holy See,VAT,15 a 64,0,Mundial
2025-07-01,Holy See,VAT,0 a 4,0,Mundial
2025-08-01,Holy See,VAT,0 a 4,0,Mundial
2025-05-01,Holy See,VAT,0 a 4,0,Mundial
2025-05-01,Holy See,VAT,5 a 14,0,Mundial
2025-06-01,Holy See,VAT,0 a 4,0,Mundial
2025-06-01,Holy See,VAT,5 a 14,0,Mundial
2025-07-01,Holy See,VAT,15 a 64,0,Mundial
2025-07-01,Holy See,VAT,65+,0,Mundial
2025-02-01,Holy See,VAT,65+,0,Mundial
2025-08-01,Holy See,VAT,15 a 64,0,Mundial
2025-01-01,Holy See,VAT,0 a 4,0,Mundial
2025-02-01,Holy See,VAT,0 a 4,0,Mundial
2025-03-01,Holy See,VAT,0 a 4,0,Mundial
2025-04-01,Holy See,VAT,0 a 4,0,Mundial
2025-05-01,Holy See,VAT,65+,0,Mundial
2025-01-01,Holy See,VAT,15 a 64,0,Mundial
2025-06-01,Holy See,VAT,65+,0,Mundial
2025-01-01,Holy See,VAT,5 a 14,0,Mundial
2025-07-01,Holy See,VAT,5 a 14,0,Mundial
2025-01-01,Holy See,VAT,65+,0,Mundial
2025-08-01,Holy See,VAT,5 a 14,0,Mundial
2025-02-01,Holy See,VAT,15 a 64,0,Mundial
2025-08-01,Holy See,VAT,65+,0,Mundial
2025-03-01,Haiti,HTI,65+,0,Mundial
2025-01-01,Indonesia,IDN,15 a 64,0,Mundial
2025-03-01,Indonesia,IDN,15 a 64,0,Mundial
2025-04-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-05-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-06-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-06-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-07-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-08-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-08-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-01-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-01-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-02-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-02-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-03-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-03-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-03-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-04-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-05-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-05-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-06-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-01-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-06-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-02-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-03-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-04-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2025-05-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-05-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-01-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-04-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-05-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-08-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-08-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-01-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-06-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-07-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-02-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-08-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-08-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-03-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-04-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-05-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-05-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-06-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-07-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-02-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-08-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-01-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-02-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-02-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-03-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-03-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-04-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-04-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-07-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-07-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2025-07-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2025-07-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-01-01,International conveyance (FESCO),XXF,65+,0,Mundial
2025-01-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-05-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-02-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-03-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-08-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-01-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-03-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-04-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-05-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-06-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-07-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-07-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-08-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-08-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-01-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-02-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-07-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-03-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-05-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-05-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-06-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-01-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-01-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-02-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-02-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-02-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-03-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-03-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-04-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2025-04-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-04-01,International conveyance (ICKIRIBATI),XXI,65+,0,Mundial
2025-06-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-06-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2025-05-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-06-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-04-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-05-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-06-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-07-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-01-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-02-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-03-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-04-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-05-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-01-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-06-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-06-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-01-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-02-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-08-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-02-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-03-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-03-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-04-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-04-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-07-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-07-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-08-01,International conveyance (Grand Princess),XXU,0 a 4,0,Mundial
2025-08-01,International conveyance (Grand Princess),XXU,15 a 64,0,Mundial
2025-08-01,International conveyance (Grand Princess),XXU,5 a 14,0,Mundial
2025-07-01,International conveyance (Grand Princess),XXU,65+,0,Mundial
2025-02-01,Indonesia,IDN,15 a 64,0,Mundial
2025-05-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-03-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-03-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-04-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-06-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-07-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-08-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-08-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-01-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-01-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-02-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-02-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-03-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-03-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-02-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-04-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-05-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-08-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-05-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-06-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-07-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-01-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-02-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-03-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-05-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-05-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-06-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-01-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-04-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-01-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-01-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-06-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-04-01,Indonesia,IDN,15 a 64,0,Mundial
2025-05-01,Indonesia,IDN,5 a 14,0,Mundial
2025-01-01,Indonesia,IDN,0 a 4,0,Mundial
2025-05-01,Indonesia,IDN,65+,0,Mundial
2025-01-01,Indonesia,IDN,5 a 14,0,Mundial
2025-06-01,Indonesia,IDN,5 a 14,0,Mundial
2025-02-01,Indonesia,IDN,0 a 4,0,Mundial
2025-06-01,Indonesia,IDN,65+,0,Mundial
2025-02-01,Indonesia,IDN,5 a 14,0,Mundial
2025-03-01,Indonesia,IDN,0 a 4,0,Mundial
2025-03-01,Indonesia,IDN,5 a 14,0,Mundial
2025-04-01,Indonesia,IDN,0 a 4,0,Mundial
2025-07-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-04-01,Indonesia,IDN,5 a 14,0,Mundial
2025-05-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-06-01,International conveyance (CHARO),XXL,15 a 64,0,Mundial
2025-07-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-07-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-08-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-01-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-02-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-03-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-04-01,International conveyance (CHARO),XXL,65+,0,Mundial
2025-05-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-05-01,International conveyance (CHARO),XXL,5 a 14,0,Mundial
2025-06-01,International conveyance (CHARO),XXL,0 a 4,0,Mundial
2025-08-01,Indonesia,IDN,0 a 4,0,Mundial
2025-04-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-06-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-02-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-03-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-04-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-05-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-01-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-07-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-01-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-07-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-01-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-08-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-02-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-08-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-02-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-02-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-02-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-03-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-03-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-04-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-04-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-07-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-08-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-06-01,International conveyance (Diamond Princess),XXJ,5 a 14,0,Mundial
2025-06-01,International conveyance (Diamond Princess),XXJ,65+,0,Mundial
2025-07-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-08-01,International conveyance (Diamond Princess),XXJ,0 a 4,0,Mundial
2025-01-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-02-01,International conveyance (Diamond Princess),XXJ,15 a 64,0,Mundial
2025-03-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-02-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-01-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-07-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-07-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-03-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-03-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-08-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-04-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-04-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-05-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-06-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-07-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-08-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-08-01,International conveyance (CHEFOO),XXG,5 a 14,0,Mundial
2025-01-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-08-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-02-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-04-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-04-01,International conveyance (CHEFOO),XXG,65+,0,Mundial
2025-07-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-08-01,International conveyance (CHEFOO),XXG,15 a 64,0,Mundial
2025-05-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-06-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-06-01,International conveyance (cruise ship),XXV,65+,0,Mundial
2025-04-01,International conveyance (cruise ship),XXV,0 a 4,0,Mundial
2025-05-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-05-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-06-01,International conveyance (cruise ship),XXV,15 a 64,0,Mundial
2025-06-01,International conveyance (cruise ship),XXV,5 a 14,0,Mundial
2025-03-01,International conveyance (CHEFOO),XXG,0 a 4,0,Mundial
2025-07-01,International conveyance (ICKIRIBATI),XXI,15 a 64,0,Mundial
2025-01-01,Haiti,HTI,65+,0,Mundial
2025-08-01,Guyana,GUY,15 a 64,0,Mundial
2025-07-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-01-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-08-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-02-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-03-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-04-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-07-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-08-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-01-01,Greece,GRC,15 a 64,3,Mundial
2025-01-01,Greece,GRC,65+,95,Mundial
2025-02-01,Greece,GRC,5 a 14,0,Mundial
2025-01-01,Greece,GRC,5 a 14,0,Mundial
2025-06-01,Gibraltar,GIB,65+,0,Mundial
2025-02-01,Greece,GRC,65+,32,Mundial
2025-04-01,Greece,GRC,15 a 64,0,Mundial
2025-03-01,Greece,GRC,0 a 4,0,Mundial
2025-05-01,Greece,GRC,15 a 64,0,Mundial
2025-03-01,Greece,GRC,65+,6,Mundial
2025-06-01,Greece,GRC,5 a 14,0,Mundial
2025-05-01,Greece,GRC,65+,1,Mundial
2025-07-01,Greece,GRC,5 a 14,0,Mundial
2025-06-01,Greece,GRC,15 a 64,0,Mundial
2025-01-01,Greece,GRC,0 a 4,0,Mundial
2025-07-01,Greece,GRC,65+,7,Mundial
2025-07-01,Greece,GRC,15 a 64,0,Mundial
2025-04-01,Greece,GRC,0 a 4,0,Mundial
2025-02-01,Greece,GRC,15 a 64,3,Mundial
2025-04-01,Greece,GRC,5 a 14,0,Mundial
2025-05-01,Gibraltar,GIB,65+,0,Mundial
2025-04-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-08-01,Ghana,GHA,15 a 64,0,Mundial
2025-05-01,Ghana,GHA,65+,0,Mundial
2025-06-01,Ghana,GHA,65+,0,Mundial
2025-07-01,Ghana,GHA,0 a 4,0,Mundial
2025-08-01,Ghana,GHA,0 a 4,0,Mundial
2025-08-01,Ghana,GHA,5 a 14,0,Mundial
2025-01-01,Gibraltar,GIB,65+,0,Mundial
2025-05-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-02-01,Gibraltar,GIB,65+,0,Mundial
2025-06-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-03-01,Gibraltar,GIB,65+,0,Mundial
2025-07-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-04-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-04-01,Gibraltar,GIB,65+,0,Mundial
2025-05-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-08-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-05-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-06-01,Gibraltar,GIB,0 a 4,0,Mundial
2025-06-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-08-01,Gibraltar,GIB,65+,0,Mundial
2025-01-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-01-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-02-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-02-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-03-01,Gibraltar,GIB,15 a 64,0,Mundial
2025-03-01,Gibraltar,GIB,5 a 14,0,Mundial
2025-07-01,Gibraltar,GIB,65+,0,Mundial
2025-04-01,Ghana,GHA,5 a 14,0,Mundial
2025-08-01,Greece,GRC,0 a 4,0,Mundial
2025-05-01,Greece,GRC,5 a 14,0,Mundial
2025-01-01,Greenland,GRL,65+,0,Mundial
2025-02-01,Greenland,GRL,0 a 4,0,Mundial
2025-02-01,Greenland,GRL,5 a 14,0,Mundial
2025-02-01,Greenland,GRL,65+,0,Mundial
2025-03-01,Greenland,GRL,15 a 64,0,Mundial
2025-03-01,Greenland,GRL,5 a 14,0,Mundial
2025-03-01,Greenland,GRL,65+,0,Mundial
2025-04-01,Greenland,GRL,0 a 4,0,Mundial
2025-04-01,Greenland,GRL,5 a 14,0,Mundial
2025-04-01,Greenland,GRL,65+,0,Mundial
2025-07-01,Greenland,GRL,15 a 64,0,Mundial
2025-08-01,Greenland,GRL,15 a 64,0,Mundial
2025-01-01,Greenland,GRL,5 a 14,0,Mundial
2025-01-01,Grenada,GRD,65+,0,Mundial
2025-02-01,Grenada,GRD,65+,0,Mundial
2025-06-01,Grenada,GRD,15 a 64,0,Mundial
2025-03-01,Grenada,GRD,65+,0,Mundial
2025-07-01,Grenada,GRD,0 a 4,0,Mundial
2025-04-01,Grenada,GRD,65+,0,Mundial
2025-07-01,Grenada,GRD,5 a 14,0,Mundial
2025-05-01,Grenada,GRD,0 a 4,0,Mundial
2025-07-01,Grenada,GRD,65+,0,Mundial
2025-06-01,Grenada,GRD,0 a 4,0,Mundial
2025-08-01,Grenada,GRD,5 a 14,0,Mundial
2025-07-01,Grenada,GRD,15 a 64,0,Mundial
2025-08-01,Grenada,GRD,65+,0,Mundial
2025-05-01,Grenada,GRD,15 a 64,0,Mundial
2025-05-01,Greece,GRC,0 a 4,0,Mundial
2025-01-01,Greenland,GRL,15 a 64,0,Mundial
2025-08-01,Greenland,GRL,0 a 4,0,Mundial
2025-08-01,Greece,GRC,15 a 64,1,Mundial
2025-06-01,Greece,GRC,65+,6,Mundial
2025-08-01,Greece,GRC,5 a 14,0,Mundial
2025-08-01,Greece,GRC,65+,10,Mundial
2025-02-01,Greece,GRC,0 a 4,0,Mundial
2025-03-01,Greece,GRC,15 a 64,0,Mundial
2025-03-01,Greece,GRC,5 a 14,0,Mundial
2025-04-01,Greece,GRC,65+,0,Mundial
2025-06-01,Greece,GRC,0 a 4,0,Mundial
2025-07-01,Greece,GRC,0 a 4,0,Mundial
2025-05-01,Greenland,GRL,15 a 64,0,Mundial
2025-05-01,Greenland,GRL,65+,0,Mundial
2025-08-01,Greenland,GRL,5 a 14,0,Mundial
2025-06-01,Greenland,GRL,15 a 64,0,Mundial
2025-06-01,Greenland,GRL,65+,0,Mundial
2025-05-01,Greenland,GRL,0 a 4,0,Mundial
2025-05-01,Greenland,GRL,5 a 14,0,Mundial
2025-06-01,Greenland,GRL,0 a 4,0,Mundial
2025-07-01,Greenland,GRL,65+,0,Mundial
2025-08-01,Greenland,GRL,65+,0,Mundial
2025-01-01,Greenland,GRL,0 a 4,0,Mundial
2025-02-01,Greenland,GRL,15 a 64,0,Mundial
2025-03-01,Greenland,GRL,0 a 4,0,Mundial
2025-04-01,Greenland,GRL,15 a 64,0,Mundial
2025-07-01,Greenland,GRL,0 a 4,0,Mundial
2025-07-01,Greenland,GRL,5 a 14,0,Mundial
2025-06-01,Greenland,GRL,5 a 14,0,Mundial
2025-08-01,Grenada,GRD,15 a 64,0,Mundial
2025-07-01,Ghana,GHA,5 a 14,0,Mundial
2025-07-01,Ghana,GHA,15 a 64,0,Mundial
2025-01-01,Georgia,GEO,15 a 64,0,Mundial
2025-02-01,Georgia,GEO,15 a 64,0,Mundial
2025-02-01,Georgia,GEO,65+,0,Mundial
2025-03-01,Georgia,GEO,15 a 64,0,Mundial
2025-03-01,Georgia,GEO,65+,0,Mundial
2025-04-01,Georgia,GEO,15 a 64,0,Mundial
2025-04-01,Georgia,GEO,65+,0,Mundial
2025-05-01,Georgia,GEO,5 a 14,0,Mundial
2025-06-01,Georgia,GEO,0 a 4,0,Mundial
2025-01-01,Georgia,GEO,5 a 14,0,Mundial
2025-05-01,Georgia,GEO,65+,0,Mundial
2025-06-01,Georgia,GEO,5 a 14,0,Mundial
2025-06-01,Gambia,GMB,65+,0,Mundial
2025-01-01,Georgia,GEO,65+,0,Mundial
2025-07-01,Georgia,GEO,0 a 4,0,Mundial
2025-03-01,Georgia,GEO,5 a 14,0,Mundial
2025-08-01,Georgia,GEO,0 a 4,0,Mundial
2025-05-01,Georgia,GEO,0 a 4,0,Mundial
2025-07-01,Georgia,GEO,15 a 64,0,Mundial
2025-07-01,Georgia,GEO,5 a 14,0,Mundial
2025-01-01,Georgia,GEO,0 a 4,0,Mundial
2025-07-01,Georgia,GEO,65+,0,Mundial
2025-02-01,Georgia,GEO,0 a 4,0,Mundial
2025-08-01,Georgia,GEO,15 a 64,0,Mundial
2025-02-01,Georgia,GEO,5 a 14,0,Mundial
2025-08-01,Georgia,GEO,5 a 14,0,Mundial
2025-06-01,Georgia,GEO,65+,0,Mundial
